Date,open,high,low,close,adjclose,volume,ingested_at_utc
2020-09-24,173500.0,176000.0,171000.0,171500.0,137459.484375,2841908,2026-02-21 06:47:26.527494+00:00
2020-09-25,172500.0,174000.0,166000.0,170000.0,136257.234375,2076987,2026-02-21 06:47:26.527494+00:00
2020-09-28,173000.0,176000.0,172000.0,175500.0,140665.5625,1374871,2026-02-21 06:47:26.527494+00:00
2020-09-29,178500.0,180000.0,177500.0,178500.0,143070.078125,1475249,2026-02-21 06:47:26.527494+00:00
2020-10-05,183000.0,187500.0,181500.0,187000.0,149882.921875,2732820,2026-02-21 06:47:26.527494+00:00
2020-10-06,188000.0,188500.0,181500.0,182500.0,146276.15625,2143171,2026-02-21 06:47:26.527494+00:00
2020-10-07,180000.0,183500.0,178500.0,183000.0,146676.921875,1512423,2026-02-21 06:47:26.527494+00:00
2020-10-08,185500.0,186000.0,180000.0,180500.0,144673.125,1750474,2026-02-21 06:47:26.527494+00:00
2020-10-12,178000.0,181500.0,176000.0,180000.0,144272.375,1655359,2026-02-21 06:47:26.527494+00:00
2020-10-13,181000.0,181500.0,176000.0,179000.0,143470.859375,1728432,2026-02-21 06:47:26.527494+00:00
2020-10-14,181000.0,183500.0,177000.0,178000.0,142669.359375,1930046,2026-02-21 06:47:26.527494+00:00
2020-10-15,177000.0,178500.0,175000.0,176000.0,141066.296875,1587551,2026-02-21 06:47:26.527494+00:00
2020-10-16,176500.0,177500.0,169000.0,172000.0,137860.25,3197258,2026-02-21 06:47:26.527494+00:00
2020-10-19,169500.0,172000.0,167500.0,168000.0,134654.1875,2230634,2026-02-21 06:47:26.527494+00:00
2020-10-20,157000.0,168500.0,156500.0,167500.0,134253.453125,5697398,2026-02-21 06:47:26.527494+00:00
2020-10-21,167000.0,167500.0,163500.0,165500.0,132650.4375,1760669,2026-02-21 06:47:26.527494+00:00
2020-10-22,163000.0,163500.0,161000.0,162500.0,130245.8828125,1700524,2026-02-21 06:47:26.527494+00:00
2020-10-23,163500.0,168000.0,163000.0,167000.0,133852.71875,1883932,2026-02-21 06:47:26.527494+00:00
2020-10-26,167000.0,174000.0,164000.0,171500.0,137459.484375,3018359,2026-02-21 06:47:26.527494+00:00
2020-10-27,173000.0,178000.0,171000.0,172500.0,138261.015625,3317704,2026-02-21 06:47:26.527494+00:00
2020-10-28,172000.0,174000.0,169500.0,173500.0,139062.5625,1419988,2026-02-21 06:47:26.527494+00:00
2020-10-29,169000.0,171000.0,168000.0,170000.0,136257.234375,1484537,2026-02-21 06:47:26.527494+00:00
2020-10-30,169000.0,169500.0,164500.0,164500.0,131848.90625,1452259,2026-02-21 06:47:26.527494+00:00
2020-11-02,166000.0,170500.0,166000.0,170500.0,136658.0,1052301,2026-02-21 06:47:26.527494+00:00
2020-11-03,171000.0,172000.0,169000.0,170500.0,136658.0,1006364,2026-02-21 06:47:26.527494+00:00
2020-11-04,173000.0,175000.0,170500.0,171500.0,137459.484375,1699252,2026-02-21 06:47:26.527494+00:00
2020-11-05,173500.0,175000.0,172500.0,175000.0,140264.78125,1299430,2026-02-21 06:47:26.527494+00:00
2020-11-06,176500.0,177000.0,169500.0,170500.0,136658.0,2233192,2026-02-21 06:47:26.527494+00:00
2020-11-09,172500.0,174500.0,172000.0,172500.0,138261.015625,1521010,2026-02-21 06:47:26.527494+00:00
2020-11-10,174500.0,174500.0,172000.0,173500.0,139062.5625,1796342,2026-02-21 06:47:26.527494+00:00
2020-11-11,174500.0,179000.0,173000.0,175500.0,140665.5625,4140745,2026-02-21 06:47:26.527494+00:00
2020-11-12,175500.0,177000.0,173000.0,174000.0,139463.28125,1965154,2026-02-21 06:47:26.527494+00:00
2020-11-13,174000.0,178500.0,173500.0,177500.0,142268.578125,2405777,2026-02-21 06:47:26.527494+00:00
2020-11-16,182500.0,183500.0,177500.0,179000.0,143470.859375,2752922,2026-02-21 06:47:26.527494+00:00
2020-11-17,179500.0,185000.0,178000.0,182500.0,146276.15625,3429139,2026-02-21 06:47:26.527494+00:00
2020-11-18,183500.0,185500.0,179000.0,179500.0,143871.625,2228657,2026-02-21 06:47:26.527494+00:00
2020-11-19,179000.0,181500.0,177500.0,180000.0,144272.375,1379907,2026-02-21 06:47:26.527494+00:00
2020-11-20,179000.0,179500.0,177000.0,177000.0,141867.828125,1309560,2026-02-21 06:47:26.527494+00:00
2020-11-23,175000.0,179500.0,175000.0,179000.0,143470.859375,1494870,2026-02-21 06:47:26.527494+00:00
2020-11-24,181000.0,183000.0,179500.0,181000.0,145073.859375,1522580,2026-02-21 06:47:26.527494+00:00
2020-11-25,183500.0,184000.0,178000.0,179500.0,143871.625,2082764,2026-02-21 06:47:26.527494+00:00
2020-11-26,179500.0,181000.0,178000.0,179000.0,143470.859375,1260429,2026-02-21 06:47:26.527494+00:00
2020-11-27,179000.0,181000.0,178000.0,181000.0,145073.859375,1033868,2026-02-21 06:47:26.527494+00:00
2020-11-30,181500.0,188500.0,181500.0,181500.0,145474.640625,3981271,2026-02-21 06:47:26.527494+00:00
2020-12-01,183000.0,184500.0,179500.0,183500.0,147077.65625,1792800,2026-02-21 06:47:26.527494+00:00
2020-12-02,183500.0,184500.0,181500.0,182500.0,146276.15625,1745795,2026-02-21 06:47:26.527494+00:00
2020-12-03,183500.0,196500.0,182000.0,196500.0,157497.359375,6053809,2026-02-21 06:47:26.527494+00:00
2020-12-04,198000.0,199000.0,195000.0,196500.0,157497.359375,3224702,2026-02-21 06:47:26.527494+00:00
2020-12-07,195500.0,198500.0,190500.0,193500.0,155092.796875,2519339,2026-02-21 06:47:26.527494+00:00
2020-12-08,191000.0,192000.0,186000.0,186500.0,149482.203125,3181249,2026-02-21 06:47:26.527494+00:00
2020-12-09,188000.0,192000.0,187000.0,191500.0,153489.765625,1805987,2026-02-21 06:47:26.527494+00:00
2020-12-10,189000.0,194000.0,188000.0,191500.0,153489.765625,2187019,2026-02-21 06:47:26.527494+00:00
2020-12-11,193000.0,194500.0,190000.0,190000.0,152287.484375,1644559,2026-02-21 06:47:26.527494+00:00
2020-12-14,190500.0,191000.0,187000.0,189000.0,151485.984375,1259459,2026-02-21 06:47:26.527494+00:00
2020-12-15,189000.0,190500.0,186000.0,188500.0,151085.25,1355388,2026-02-21 06:47:26.527494+00:00
2020-12-16,190000.0,193500.0,189500.0,190000.0,152287.484375,1268117,2026-02-21 06:47:26.527494+00:00
2020-12-17,190000.0,190500.0,188000.0,190500.0,152688.265625,974859,2026-02-21 06:47:26.527494+00:00
2020-12-18,191000.0,191000.0,189000.0,189000.0,151485.984375,930831,2026-02-21 06:47:26.527494+00:00
2020-12-21,188500.0,189000.0,185000.0,187000.0,149882.921875,1120752,2026-02-21 06:47:26.527494+00:00
2020-12-22,186000.0,186500.0,183000.0,184000.0,147478.421875,1381697,2026-02-21 06:47:26.527494+00:00
2020-12-23,183000.0,188500.0,183000.0,185000.0,148279.9375,1301433,2026-02-21 06:47:26.527494+00:00
2020-12-24,185000.0,189000.0,185000.0,187000.0,149882.921875,1061140,2026-02-21 06:47:26.527494+00:00
2020-12-28,189000.0,193000.0,187500.0,189500.0,151886.765625,2410348,2026-02-21 06:47:26.527494+00:00
2020-12-29,191000.0,191500.0,188000.0,190500.0,155144.375,1488327,2026-02-21 06:47:26.527494+00:00
2020-12-30,190500.0,193500.0,189000.0,192000.0,156365.984375,1361340,2026-02-21 06:47:26.527494+00:00
2021-01-04,194000.0,211000.0,193500.0,207500.0,168989.296875,5651695,2026-02-21 06:47:26.527494+00:00
2021-01-05,207000.0,213000.0,205000.0,209500.0,170618.0625,3022595,2026-02-21 06:47:26.527494+00:00
2021-01-06,209500.0,211500.0,202500.0,203000.0,165324.453125,2848547,2026-02-21 06:47:26.527494+00:00
2021-01-07,206000.0,210500.0,204500.0,206000.0,167767.671875,2478337,2026-02-21 06:47:26.527494+00:00
2021-01-08,240500.0,257000.0,225000.0,246000.0,200343.921875,19933702,2026-02-21 06:47:26.527494+00:00
2021-01-11,256500.0,289000.0,256000.0,267500.0,217853.640625,14433887,2026-02-21 06:47:26.527494+00:00
2021-01-12,263500.0,274500.0,250500.0,261000.0,212560.0,8040182,2026-02-21 06:47:26.527494+00:00
2021-01-13,259500.0,265000.0,250000.0,259000.0,210931.1875,5805649,2026-02-21 06:47:26.527494+00:00
2021-01-14,251000.0,255500.0,248500.0,250500.0,204008.75,3389733,2026-02-21 06:47:26.527494+00:00
2021-01-15,252000.0,255000.0,239000.0,240000.0,195457.484375,3915078,2026-02-21 06:47:26.527494+00:00
2021-01-18,237500.0,246500.0,234000.0,241000.0,196271.890625,3387635,2026-02-21 06:47:26.527494+00:00
2021-01-19,244000.0,261500.0,244000.0,261500.0,212967.203125,4976690,2026-02-21 06:47:26.527494+00:00
2021-01-20,271000.0,277000.0,254000.0,259000.0,210931.1875,5305494,2026-02-21 06:47:26.527494+00:00
2021-01-21,264000.0,266500.0,259500.0,264500.0,215410.421875,2593509,2026-02-21 06:47:26.527494+00:00
2021-01-22,261000.0,263000.0,257000.0,257000.0,209302.390625,2093127,2026-02-21 06:47:26.527494+00:00
2021-01-25,253000.0,262000.0,251500.0,260000.0,211745.609375,1895263,2026-02-21 06:47:26.527494+00:00
2021-01-26,260500.0,260500.0,250500.0,251500.0,204823.140625,1846817,2026-02-21 06:47:26.527494+00:00
2021-01-27,252000.0,254500.0,245000.0,245500.0,199936.703125,2190994,2026-02-21 06:47:26.527494+00:00
2021-01-28,238000.0,243500.0,236500.0,238500.0,194235.875,2033262,2026-02-21 06:47:26.527494+00:00
2021-01-29,242000.0,242500.0,227000.0,229000.0,186499.046875,2663404,2026-02-21 06:47:26.527494+00:00
2021-02-01,229000.0,238500.0,224500.0,238500.0,194235.875,1798912,2026-02-21 06:47:26.527494+00:00
2021-02-02,241500.0,243500.0,236000.0,240500.0,195864.671875,1519973,2026-02-21 06:47:26.527494+00:00
2021-02-03,245000.0,252500.0,242500.0,245500.0,199936.703125,2983093,2026-02-21 06:47:26.527494+00:00
2021-02-04,251500.0,253000.0,244000.0,248500.0,202379.9375,1907305,2026-02-21 06:47:26.527494+00:00
2021-02-05,249500.0,250500.0,243000.0,249500.0,203194.34375,1539977,2026-02-21 06:47:26.527494+00:00
2021-02-08,238000.0,240500.0,228500.0,234000.0,190571.03125,3212977,2026-02-21 06:47:26.527494+00:00
2021-02-09,232500.0,240500.0,232500.0,236500.0,192607.0625,1391614,2026-02-21 06:47:26.527494+00:00
2021-02-10,239000.0,246000.0,235000.0,245000.0,199529.515625,1233628,2026-02-21 06:47:26.527494+00:00
2021-02-15,247000.0,249000.0,243500.0,247500.0,201565.53125,916331,2026-02-21 06:47:26.527494+00:00
2021-02-16,249000.0,251000.0,245000.0,247500.0,201565.53125,1179084,2026-02-21 06:47:26.527494+00:00
2021-02-17,248000.0,248000.0,242500.0,243500.0,198307.890625,871176,2026-02-21 06:47:26.527494+00:00
2021-02-18,241000.0,243500.0,235500.0,235500.0,191792.640625,1260023,2026-02-21 06:47:26.527494+00:00
2021-02-19,236500.0,242000.0,235500.0,242000.0,197086.265625,1168454,2026-02-21 06:47:26.527494+00:00
2021-02-22,243000.0,247500.0,240000.0,241500.0,196679.109375,1157808,2026-02-21 06:47:26.527494+00:00
2021-02-23,242500.0,247500.0,237000.0,244500.0,199122.328125,1629578,2026-02-21 06:47:26.527494+00:00
2021-02-24,246500.0,249000.0,235000.0,235000.0,191385.46875,2072507,2026-02-21 06:47:26.527494+00:00
2021-02-25,239000.0,245000.0,235000.0,245000.0,199529.515625,1562697,2026-02-21 06:47:26.527494+00:00
2021-02-26,238500.0,248500.0,235500.0,237000.0,193014.25,2710962,2026-02-21 06:47:26.527494+00:00
2021-03-02,244500.0,249000.0,237000.0,239000.0,194643.078125,2509152,2026-02-21 06:47:26.527494+00:00
2021-03-03,239000.0,241500.0,236500.0,240000.0,195457.484375,910872,2026-02-21 06:47:26.527494+00:00
2021-03-04,236000.0,238000.0,232500.0,235000.0,191385.46875,1274581,2026-02-21 06:47:26.527494+00:00
2021-03-05,230500.0,237000.0,228500.0,235000.0,191385.46875,1153198,2026-02-21 06:47:26.527494+00:00
2021-03-08,237000.0,237500.0,230000.0,230500.0,187720.609375,853206,2026-02-21 06:47:26.527494+00:00
2021-03-09,230500.0,234000.0,228000.0,231500.0,188535.015625,1254755,2026-02-21 06:47:26.527494+00:00
2021-03-10,236500.0,236500.0,227000.0,227500.0,185277.40625,901351,2026-02-21 06:47:26.527494+00:00
2021-03-11,228000.0,232000.0,227500.0,228500.0,186091.8125,1154314,2026-02-21 06:47:26.527494+00:00
2021-03-12,231500.0,233500.0,229000.0,232500.0,189349.421875,823038,2026-02-21 06:47:26.527494+00:00
2021-03-15,233000.0,236000.0,230000.0,232000.0,188942.21875,769672,2026-02-21 06:47:26.527494+00:00
2021-03-16,233500.0,235000.0,232000.0,234000.0,190571.03125,633617,2026-02-21 06:47:26.527494+00:00
2021-03-17,234000.0,234000.0,230000.0,232000.0,188942.21875,627439,2026-02-21 06:47:26.527494+00:00
2021-03-18,234500.0,238000.0,233500.0,234000.0,190571.03125,1005422,2026-02-21 06:47:26.527494+00:00
2021-03-19,230000.0,232000.0,229000.0,229500.0,186906.203125,1055587,2026-02-21 06:47:26.527494+00:00
2021-03-22,230000.0,231000.0,227500.0,229000.0,186499.046875,739527,2026-02-21 06:47:26.527494+00:00
2021-03-23,229500.0,231000.0,225500.0,226500.0,184462.984375,1024811,2026-02-21 06:47:26.527494+00:00
2021-03-24,225000.0,225500.0,220000.0,221000.0,179983.765625,1049551,2026-02-21 06:47:26.527494+00:00
2021-03-25,218500.0,220500.0,216000.0,218000.0,177540.578125,1087519,2026-02-21 06:47:26.527494+00:00
2021-03-26,219500.0,219500.0,212000.0,215500.0,175504.53125,1480861,2026-02-21 06:47:26.527494+00:00
2021-03-29,215500.0,217500.0,211000.0,215500.0,175504.53125,1184415,2026-02-21 06:47:26.527494+00:00
2021-03-30,215500.0,221000.0,215000.0,219500.0,178762.15625,935840,2026-02-21 06:47:26.527494+00:00
2021-03-31,221500.0,222000.0,218000.0,218000.0,177540.578125,750876,2026-02-21 06:47:26.527494+00:00
2021-04-01,220500.0,224500.0,218500.0,219000.0,178354.9375,749450,2026-02-21 06:47:26.527494+00:00
2021-04-02,225500.0,238500.0,225000.0,233500.0,190163.828125,3648528,2026-02-21 06:47:26.527494+00:00
2021-04-05,236000.0,236500.0,230000.0,234000.0,190571.03125,990184,2026-02-21 06:47:26.527494+00:00
2021-04-06,235000.0,235000.0,229500.0,230000.0,187313.4375,737694,2026-02-21 06:47:26.527494+00:00
2021-04-07,228500.0,232500.0,226500.0,230000.0,187313.4375,708886,2026-02-21 06:47:26.527494+00:00
2021-04-08,229000.0,233500.0,227000.0,231500.0,188535.015625,915323,2026-02-21 06:47:26.527494+00:00
2021-04-09,231500.0,232000.0,227000.0,228500.0,186091.8125,726250,2026-02-21 06:47:26.527494+00:00
2021-04-12,228000.0,229000.0,225500.0,226000.0,184055.78125,659014,2026-02-21 06:47:26.527494+00:00
2021-04-13,226500.0,230000.0,226000.0,230000.0,187313.4375,634607,2026-02-21 06:47:26.527494+00:00
2021-04-14,231000.0,237000.0,230500.0,232500.0,189349.421875,940909,2026-02-21 06:47:26.527494+00:00
2021-04-15,232500.0,232500.0,229000.0,230500.0,187720.609375,555364,2026-02-21 06:47:26.527494+00:00
2021-04-16,231500.0,233500.0,230500.0,231500.0,188535.015625,577562,2026-02-21 06:47:26.527494+00:00
2021-04-19,232000.0,232500.0,229000.0,230000.0,187313.4375,715867,2026-02-21 06:47:26.527494+00:00
2021-04-20,230000.0,231000.0,228500.0,229000.0,186499.046875,722449,2026-02-21 06:47:26.527494+00:00
2021-04-21,227500.0,228000.0,224000.0,225500.0,183648.59375,848076,2026-02-21 06:47:26.527494+00:00
2021-04-22,226500.0,231000.0,225500.0,226000.0,184055.78125,1025922,2026-02-21 06:47:26.527494+00:00
2021-04-23,225500.0,225500.0,220500.0,221000.0,179983.765625,1202196,2026-02-21 06:47:26.527494+00:00
2021-04-26,221500.0,222500.0,220000.0,221500.0,180390.96875,653982,2026-02-21 06:47:26.527494+00:00
2021-04-27,222000.0,222500.0,218000.0,220000.0,179169.359375,763634,2026-02-21 06:47:26.527494+00:00
2021-04-28,220000.0,223500.0,219500.0,221500.0,180390.96875,701452,2026-02-21 06:47:26.527494+00:00
2021-04-29,221000.0,221500.0,217000.0,217500.0,177133.328125,1047837,2026-02-21 06:47:26.527494+00:00
2021-04-30,216000.0,216500.0,211000.0,212000.0,172654.109375,1168115,2026-02-21 06:47:26.527494+00:00
2021-05-03,212000.0,222500.0,211000.0,218000.0,177540.578125,1189242,2026-02-21 06:47:26.527494+00:00
2021-05-04,220000.0,224500.0,217500.0,223500.0,182019.765625,953550,2026-02-21 06:47:26.527494+00:00
2021-05-06,223000.0,225000.0,221000.0,223500.0,182019.765625,645594,2026-02-21 06:47:26.527494+00:00
2021-05-07,223500.0,227000.0,221000.0,224000.0,182427.0,639489,2026-02-21 06:47:26.527494+00:00
2021-05-10,226500.0,230000.0,225500.0,229500.0,186906.203125,1117219,2026-02-21 06:47:26.527494+00:00
2021-05-11,227000.0,228500.0,223500.0,226500.0,184462.984375,852825,2026-02-21 06:47:26.527494+00:00
2021-05-12,226500.0,233000.0,223000.0,227500.0,185277.40625,1649500,2026-02-21 06:47:26.527494+00:00
2021-05-13,224000.0,232000.0,221500.0,229500.0,186906.203125,1593554,2026-02-21 06:47:26.527494+00:00
2021-05-14,234000.0,236000.0,226500.0,229000.0,186499.046875,1357407,2026-02-21 06:47:26.527494+00:00
2021-05-17,232000.0,232500.0,225000.0,227000.0,184870.1875,875528,2026-02-21 06:47:26.527494+00:00
2021-05-18,227500.0,232500.0,226000.0,231000.0,188127.828125,1034501,2026-02-21 06:47:26.527494+00:00
2021-05-20,228500.0,230500.0,224000.0,224500.0,182834.203125,1190072,2026-02-21 06:47:26.527494+00:00
2021-05-21,227000.0,233000.0,225500.0,227500.0,185277.40625,1333704,2026-02-21 06:47:26.527494+00:00
2021-05-24,227500.0,231000.0,226000.0,228000.0,185684.609375,765657,2026-02-21 06:47:26.527494+00:00
2021-05-25,230000.0,230000.0,225000.0,227500.0,185277.40625,781950,2026-02-21 06:47:26.527494+00:00
2021-05-26,227500.0,229000.0,222500.0,223500.0,182019.765625,1088210,2026-02-21 06:47:26.527494+00:00
2021-05-27,223000.0,223500.0,220000.0,220500.0,179576.546875,2306997,2026-02-21 06:47:26.527494+00:00
2021-05-28,223500.0,232500.0,223000.0,232000.0,188942.21875,2394356,2026-02-21 06:47:26.527494+00:00
2021-05-31,233000.0,235500.0,230500.0,235000.0,191385.46875,1132711,2026-02-21 06:47:26.527494+00:00
2021-06-01,235000.0,237500.0,232500.0,237000.0,193014.25,1027141,2026-02-21 06:47:26.527494+00:00
2021-06-02,238500.0,243000.0,235500.0,238000.0,193828.65625,1707167,2026-02-21 06:47:26.527494+00:00
2021-06-03,238500.0,240500.0,236500.0,238500.0,194235.875,1034103,2026-02-21 06:47:26.527494+00:00
2021-06-04,241500.0,243000.0,238000.0,241500.0,196679.109375,1333789,2026-02-21 06:47:26.527494+00:00
2021-06-07,244500.0,247500.0,240500.0,241500.0,196679.109375,1343895,2026-02-21 06:47:26.527494+00:00
2021-06-08,241500.0,245000.0,238500.0,243500.0,198307.890625,875362,2026-02-21 06:47:26.527494+00:00
2021-06-09,243000.0,245500.0,239000.0,239500.0,195050.265625,941037,2026-02-21 06:47:26.527494+00:00
2021-06-10,239000.0,240000.0,236000.0,236000.0,192199.828125,1094346,2026-02-21 06:47:26.527494+00:00
2021-06-11,237500.0,241500.0,237000.0,238500.0,194235.875,687536,2026-02-21 06:47:26.527494+00:00
2021-06-14,238500.0,240000.0,235000.0,238000.0,193828.65625,561560,2026-02-21 06:47:26.527494+00:00
2021-06-15,238000.0,239000.0,235500.0,237000.0,193014.25,471192,2026-02-21 06:47:26.527494+00:00
2021-06-16,237000.0,243000.0,237000.0,239500.0,195050.265625,778322,2026-02-21 06:47:26.527494+00:00
2021-06-17,239000.0,239500.0,236000.0,236500.0,192607.0625,724881,2026-02-21 06:47:26.527494+00:00
2021-06-18,237000.0,238000.0,235000.0,235000.0,191385.46875,1036077,2026-02-21 06:47:26.527494+00:00
2021-06-21,234000.0,236000.0,232000.0,233000.0,189756.625,823355,2026-02-21 06:47:26.527494+00:00
2021-06-22,235500.0,243000.0,235000.0,241000.0,196271.890625,1299242,2026-02-21 06:47:26.527494+00:00
2021-06-23,242000.0,243000.0,239000.0,242500.0,197493.5,843399,2026-02-21 06:47:26.527494+00:00
2021-06-24,243500.0,249000.0,241000.0,242500.0,197493.5,1494131,2026-02-21 06:47:26.527494+00:00
2021-06-25,243500.0,244000.0,241000.0,243000.0,197900.671875,537893,2026-02-21 06:47:26.527494+00:00
2021-06-28,244000.0,244500.0,240000.0,241000.0,196271.890625,575102,2026-02-21 06:47:26.527494+00:00
2021-06-29,240500.0,242500.0,239000.0,239500.0,195862.96875,627915,2026-02-21 06:47:26.527494+00:00
2021-06-30,240000.0,241000.0,238500.0,239500.0,195862.96875,653096,2026-02-21 06:47:26.527494+00:00
2021-07-01,238500.0,243000.0,236000.0,242000.0,197907.453125,1031692,2026-02-21 06:47:26.527494+00:00
2021-07-02,243500.0,243500.0,239000.0,239000.0,195454.09375,829518,2026-02-21 06:47:26.527494+00:00
2021-07-05,239000.0,240000.0,235000.0,236000.0,193000.65625,861912,2026-02-21 06:47:26.527494+00:00
2021-07-06,236500.0,238000.0,235500.0,236000.0,193000.65625,497009,2026-02-21 06:47:26.527494+00:00
2021-07-07,235000.0,235500.0,232000.0,232000.0,189729.484375,1122107,2026-02-21 06:47:26.527494+00:00
2021-07-08,232000.0,233000.0,229000.0,229500.0,187684.984375,1241792,2026-02-21 06:47:26.527494+00:00
2021-07-09,227500.0,229000.0,225000.0,226000.0,184822.6875,1137429,2026-02-21 06:47:26.527494+00:00
2021-07-12,229000.0,232000.0,228000.0,230000.0,188093.90625,529258,2026-02-21 06:47:26.527494+00:00
2021-07-13,230000.0,231500.0,229000.0,230000.0,188093.90625,518563,2026-02-21 06:47:26.527494+00:00
2021-07-14,230500.0,232500.0,228500.0,230000.0,188093.90625,582990,2026-02-21 06:47:26.527494+00:00
2021-07-15,230000.0,232500.0,229500.0,231500.0,189320.578125,546166,2026-02-21 06:47:26.527494+00:00
2021-07-16,230000.0,230500.0,228000.0,230000.0,188093.90625,468595,2026-02-21 06:47:26.527494+00:00
2021-07-19,228000.0,228500.0,227000.0,227500.0,186049.390625,432339,2026-02-21 06:47:26.527494+00:00
2021-07-20,225500.0,229500.0,225000.0,227000.0,185640.484375,636495,2026-02-21 06:47:26.527494+00:00
2021-07-21,231500.0,232000.0,227500.0,228000.0,186458.296875,631902,2026-02-21 06:47:26.527494+00:00
2021-07-22,228500.0,231500.0,227500.0,228500.0,186867.1875,790428,2026-02-21 06:47:26.527494+00:00
2021-07-23,229000.0,229000.0,224000.0,225500.0,184413.796875,1574776,2026-02-21 06:47:26.527494+00:00
2021-07-26,225500.0,226500.0,224000.0,224500.0,183596.015625,719330,2026-02-21 06:47:26.527494+00:00
2021-07-27,225500.0,226500.0,224000.0,225000.0,184004.890625,738143,2026-02-21 06:47:26.527494+00:00
2021-07-28,225000.0,225000.0,221000.0,222500.0,181960.390625,886854,2026-02-21 06:47:26.527494+00:00
2021-07-29,223000.0,224000.0,222000.0,222000.0,181551.5,496679,2026-02-21 06:47:26.527494+00:00
2021-07-30,222000.0,222000.0,218000.0,218000.0,178280.328125,909716,2026-02-21 06:47:26.527494+00:00
2021-08-02,218000.0,220500.0,217000.0,220000.0,179915.890625,676544,2026-02-21 06:47:26.527494+00:00
2021-08-03,219000.0,223500.0,218000.0,223500.0,182778.1875,775231,2026-02-21 06:47:26.527494+00:00
2021-08-04,224000.0,225000.0,222500.0,225000.0,184004.890625,542319,2026-02-21 06:47:26.527494+00:00
2021-08-05,223000.0,224500.0,222500.0,223000.0,182369.3125,470741,2026-02-21 06:47:26.527494+00:00
2021-08-06,224500.0,225000.0,222500.0,222500.0,181960.390625,384056,2026-02-21 06:47:26.527494+00:00
2021-08-09,220500.0,222500.0,220000.0,221000.0,180733.703125,582236,2026-02-21 06:47:26.527494+00:00
2021-08-10,220500.0,221000.0,218500.0,219000.0,179098.078125,497715,2026-02-21 06:47:26.527494+00:00
2021-08-11,219000.0,220500.0,218000.0,218500.0,178689.21875,490442,2026-02-21 06:47:26.527494+00:00
2021-08-12,220000.0,224000.0,219000.0,219000.0,179098.078125,862826,2026-02-21 06:47:26.527494+00:00
2021-08-13,221500.0,221500.0,214000.0,217000.0,177462.5,864375,2026-02-21 06:47:26.527494+00:00
2021-08-17,216000.0,217000.0,211000.0,213000.0,174191.3125,863610,2026-02-21 06:47:26.527494+00:00
2021-08-18,211000.0,214000.0,209000.0,212500.0,173782.421875,671920,2026-02-21 06:47:26.527494+00:00
2021-08-19,212500.0,212500.0,205000.0,206500.0,168875.59375,1180734,2026-02-21 06:47:26.527494+00:00
2021-08-20,207000.0,208000.0,200000.0,201500.0,164786.609375,1310974,2026-02-21 06:47:26.527494+00:00
2021-08-23,203000.0,206000.0,201500.0,204000.0,166831.09375,848219,2026-02-21 06:47:26.527494+00:00
2021-08-24,206000.0,211000.0,206000.0,209500.0,171328.96875,745430,2026-02-21 06:47:26.527494+00:00
2021-08-25,210000.0,212500.0,207500.0,209500.0,171328.96875,477019,2026-02-21 06:47:26.527494+00:00
2021-08-26,209500.0,212000.0,208000.0,210000.0,171737.90625,417323,2026-02-21 06:47:26.527494+00:00
2021-08-27,209000.0,209500.0,205000.0,208500.0,170511.171875,502218,2026-02-21 06:47:26.527494+00:00
2021-08-30,211000.0,212500.0,210000.0,210000.0,171737.90625,409963,2026-02-21 06:47:26.527494+00:00
2021-08-31,210000.0,212500.0,208000.0,212500.0,173782.421875,777103,2026-02-21 06:47:26.527494+00:00
2021-09-01,214000.0,218500.0,213500.0,215000.0,175826.90625,855937,2026-02-21 06:47:26.527494+00:00
2021-09-02,214000.0,215000.0,210000.0,211500.0,172964.609375,656283,2026-02-21 06:47:26.527494+00:00
2021-09-03,213000.0,215500.0,212000.0,214500.0,175417.984375,739961,2026-02-21 06:47:26.527494+00:00
2021-09-06,214500.0,216000.0,213500.0,215000.0,175826.90625,389587,2026-02-21 06:47:26.527494+00:00
2021-09-07,214500.0,214500.0,211500.0,212500.0,173782.421875,434105,2026-02-21 06:47:26.527494+00:00
2021-09-08,210500.0,214500.0,210000.0,213000.0,174191.3125,593084,2026-02-21 06:47:26.527494+00:00
2021-09-09,212500.0,212500.0,208000.0,208500.0,170511.171875,780270,2026-02-21 06:47:26.527494+00:00
2021-09-10,208500.0,209500.0,204000.0,206500.0,168875.59375,678308,2026-02-21 06:47:26.527494+00:00
2021-09-13,206500.0,206500.0,204000.0,205000.0,167648.890625,590609,2026-02-21 06:47:26.527494+00:00
2021-09-14,206500.0,211500.0,206000.0,209000.0,170920.109375,721080,2026-02-21 06:47:26.527494+00:00
2021-09-15,208000.0,211500.0,208000.0,209500.0,171328.96875,472855,2026-02-21 06:47:26.527494+00:00
2021-09-16,210000.0,211000.0,206500.0,208000.0,170102.3125,416275,2026-02-21 06:47:26.527494+00:00
2021-09-17,208000.0,210000.0,207000.0,209000.0,170920.109375,698398,2026-02-21 06:47:26.527494+00:00
2021-09-23,205000.0,209000.0,204500.0,208500.0,170511.171875,525020,2026-02-21 06:47:26.527494+00:00
2021-09-24,209500.0,210500.0,206000.0,207000.0,169284.515625,413926,2026-02-21 06:47:26.527494+00:00
2021-09-27,205000.0,206000.0,203500.0,204000.0,166831.09375,584898,2026-02-21 06:47:26.527494+00:00
